Date,Date_ID,Weekday_ID,Weekday_Desc,Week_ID,Week_Name,Week_Desc,Month_ID,Fiscal_Period_ID,Month_Name,Month_Desc,Calendar_Quarter_ID,Calendar_Quarter_Name,Calendar_Quarter_Desc,Calendar_Year_ID
7/5/2020,20200705,7,Sunday,27,W27,Week 27,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/6/2020,20200706,1,Monday,28,W28,Week 28,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/7/2020,20200707,2,Tuesday,28,W28,Week 28,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/8/2020,20200708,3,Wednesday,28,W28,Week 28,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/9/2020,20200709,4,Thursday,28,W28,Week 28,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/10/2020,20200710,5,Friday,28,W28,Week 28,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/11/2020,20200711,6,Saturday,28,W28,Week 28,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/12/2020,20200712,7,Sunday,28,W28,Week 28,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/13/2020,20200713,1,Monday,29,W29,Week 29,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/14/2020,20200714,2,Tuesday,29,W29,Week 29,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/15/2020,20200715,3,Wednesday,29,W29,Week 29,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/16/2020,20200716,4,Thursday,29,W29,Week 29,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/17/2020,20200717,5,Friday,29,W29,Week 29,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/18/2020,20200718,6,Saturday,29,W29,Week 29,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/19/2020,20200719,7,Sunday,29,W29,Week 29,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/20/2020,20200720,1,Monday,30,W30,Week 30,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/21/2020,20200721,2,Tuesday,30,W30,Week 30,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/22/2020,20200722,3,Wednesday,30,W30,Week 30,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/23/2020,20200723,4,Thursday,30,W30,Week 30,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/24/2020,20200724,5,Friday,30,W30,Week 30,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/25/2020,20200725,6,Saturday,30,W30,Week 30,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/26/2020,20200726,7,Sunday,30,W30,Week 30,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/27/2020,20200727,1,Monday,31,W31,Week 31,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/28/2020,20200728,2,Tuesday,31,W31,Week 31,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/29/2020,20200729,3,Wednesday,31,W31,Week 31,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/30/2020,20200730,4,Thursday,31,W31,Week 31,7,7,July,20-Jul,3,Q3,Quarter 3,2020
7/31/2020,20200731,5,Friday,31,W31,Week 31,7,7,July,20-Jul,3,Q3,Quarter 3,2020
8/1/2020,20200801,6,Saturday,31,W31,Week 31,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/2/2020,20200802,7,Sunday,31,W31,Week 31,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/3/2020,20200803,1,Monday,32,W32,Week 32,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/4/2020,20200804,2,Tuesday,32,W32,Week 32,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/5/2020,20200805,3,Wednesday,32,W32,Week 32,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/6/2020,20200806,4,Thursday,32,W32,Week 32,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/7/2020,20200807,5,Friday,32,W32,Week 32,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/8/2020,20200808,6,Saturday,32,W32,Week 32,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/9/2020,20200809,7,Sunday,32,W32,Week 32,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/10/2020,20200810,1,Monday,33,W33,Week 33,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/11/2020,20200811,2,Tuesday,33,W33,Week 33,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/12/2020,20200812,3,Wednesday,33,W33,Week 33,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/13/2020,20200813,4,Thursday,33,W33,Week 33,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/14/2020,20200814,5,Friday,33,W33,Week 33,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/15/2020,20200815,6,Saturday,33,W33,Week 33,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/16/2020,20200816,7,Sunday,33,W33,Week 33,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/17/2020,20200817,1,Monday,34,W34,Week 34,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/18/2020,20200818,2,Tuesday,34,W34,Week 34,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/19/2020,20200819,3,Wednesday,34,W34,Week 34,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/20/2020,20200820,4,Thursday,34,W34,Week 34,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/21/2020,20200821,5,Friday,34,W34,Week 34,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/22/2020,20200822,6,Saturday,34,W34,Week 34,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/23/2020,20200823,7,Sunday,34,W34,Week 34,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/24/2020,20200824,1,Monday,35,W35,Week 35,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/25/2020,20200825,2,Tuesday,35,W35,Week 35,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/26/2020,20200826,3,Wednesday,35,W35,Week 35,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/27/2020,20200827,4,Thursday,35,W35,Week 35,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/28/2020,20200828,5,Friday,35,W35,Week 35,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/29/2020,20200829,6,Saturday,35,W35,Week 35,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/30/2020,20200830,7,Sunday,35,W35,Week 35,8,8,August,20-Aug,3,Q3,Quarter 3,2020
8/31/2020,20200831,1,Monday,36,W36,Week 36,8,8,August,20-Aug,3,Q3,Quarter 3,2020
9/1/2020,20200901,2,Tuesday,36,W36,Week 36,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/2/2020,20200902,3,Wednesday,36,W36,Week 36,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/3/2020,20200903,4,Thursday,36,W36,Week 36,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/4/2020,20200904,5,Friday,36,W36,Week 36,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/5/2020,20200905,6,Saturday,36,W36,Week 36,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/6/2020,20200906,7,Sunday,36,W36,Week 36,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/7/2020,20200907,1,Monday,37,W37,Week 37,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/8/2020,20200908,2,Tuesday,37,W37,Week 37,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/9/2020,20200909,3,Wednesday,37,W37,Week 37,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/10/2020,20200910,4,Thursday,37,W37,Week 37,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/11/2020,20200911,5,Friday,37,W37,Week 37,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/12/2020,20200912,6,Saturday,37,W37,Week 37,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/13/2020,20200913,7,Sunday,37,W37,Week 37,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/14/2020,20200914,1,Monday,38,W38,Week 38,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/15/2020,20200915,2,Tuesday,38,W38,Week 38,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/16/2020,20200916,3,Wednesday,38,W38,Week 38,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/17/2020,20200917,4,Thursday,38,W38,Week 38,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/18/2020,20200918,5,Friday,38,W38,Week 38,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/19/2020,20200919,6,Saturday,38,W38,Week 38,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/20/2020,20200920,7,Sunday,38,W38,Week 38,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/21/2020,20200921,1,Monday,39,W39,Week 39,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/22/2020,20200922,2,Tuesday,39,W39,Week 39,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/23/2020,20200923,3,Wednesday,39,W39,Week 39,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/24/2020,20200924,4,Thursday,39,W39,Week 39,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/25/2020,20200925,5,Friday,39,W39,Week 39,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/26/2020,20200926,6,Saturday,39,W39,Week 39,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/27/2020,20200927,7,Sunday,39,W39,Week 39,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/28/2020,20200928,1,Monday,40,W40,Week 40,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/29/2020,20200929,2,Tuesday,40,W40,Week 40,9,9,September,20-Sep,3,Q3,Quarter 3,2020
9/30/2020,20200930,3,Wednesday,40,W40,Week 40,9,9,September,20-Sep,3,Q3,Quarter 3,2020
10/1/2020,20201001,4,Thursday,40,W40,Week 40,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/2/2020,20201002,5,Friday,40,W40,Week 40,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/3/2020,20201003,6,Saturday,40,W40,Week 40,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/4/2020,20201004,7,Sunday,40,W40,Week 40,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/5/2020,20201005,1,Monday,41,W41,Week 41,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/6/2020,20201006,2,Tuesday,41,W41,Week 41,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/7/2020,20201007,3,Wednesday,41,W41,Week 41,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/8/2020,20201008,4,Thursday,41,W41,Week 41,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/9/2020,20201009,5,Friday,41,W41,Week 41,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/10/2020,20201010,6,Saturday,41,W41,Week 41,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/11/2020,20201011,7,Sunday,41,W41,Week 41,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/12/2020,20201012,1,Monday,42,W42,Week 42,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/13/2020,20201013,2,Tuesday,42,W42,Week 42,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/14/2020,20201014,3,Wednesday,42,W42,Week 42,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/15/2020,20201015,4,Thursday,42,W42,Week 42,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/16/2020,20201016,5,Friday,42,W42,Week 42,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/17/2020,20201017,6,Saturday,42,W42,Week 42,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/18/2020,20201018,7,Sunday,42,W42,Week 42,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/19/2020,20201019,1,Monday,43,W43,Week 43,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/20/2020,20201020,2,Tuesday,43,W43,Week 43,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/21/2020,20201021,3,Wednesday,43,W43,Week 43,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/22/2020,20201022,4,Thursday,43,W43,Week 43,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/23/2020,20201023,5,Friday,43,W43,Week 43,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/24/2020,20201024,6,Saturday,43,W43,Week 43,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/25/2020,20201025,7,Sunday,43,W43,Week 43,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/26/2020,20201026,1,Monday,44,W44,Week 44,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/27/2020,20201027,2,Tuesday,44,W44,Week 44,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/28/2020,20201028,3,Wednesday,44,W44,Week 44,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/29/2020,20201029,4,Thursday,44,W44,Week 44,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/30/2020,20201030,5,Friday,44,W44,Week 44,10,10,October,20-Oct,4,Q4,Quarter 4,2020
10/31/2020,20201031,6,Saturday,44,W44,Week 44,10,10,October,20-Oct,4,Q4,Quarter 4,2020
11/1/2020,20201101,7,Sunday,44,W44,Week 44,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/2/2020,20201102,1,Monday,45,W45,Week 45,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/3/2020,20201103,2,Tuesday,45,W45,Week 45,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/4/2020,20201104,3,Wednesday,45,W45,Week 45,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/5/2020,20201105,4,Thursday,45,W45,Week 45,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/6/2020,20201106,5,Friday,45,W45,Week 45,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/7/2020,20201107,6,Saturday,45,W45,Week 45,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/8/2020,20201108,7,Sunday,45,W45,Week 45,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/9/2020,20201109,1,Monday,46,W46,Week 46,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/10/2020,20201110,2,Tuesday,46,W46,Week 46,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/11/2020,20201111,3,Wednesday,46,W46,Week 46,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/12/2020,20201112,4,Thursday,46,W46,Week 46,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/13/2020,20201113,5,Friday,46,W46,Week 46,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/14/2020,20201114,6,Saturday,46,W46,Week 46,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/15/2020,20201115,7,Sunday,46,W46,Week 46,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/16/2020,20201116,1,Monday,47,W47,Week 47,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/17/2020,20201117,2,Tuesday,47,W47,Week 47,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/18/2020,20201118,3,Wednesday,47,W47,Week 47,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/19/2020,20201119,4,Thursday,47,W47,Week 47,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/20/2020,20201120,5,Friday,47,W47,Week 47,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/21/2020,20201121,6,Saturday,47,W47,Week 47,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/22/2020,20201122,7,Sunday,47,W47,Week 47,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/23/2020,20201123,1,Monday,48,W48,Week 48,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/24/2020,20201124,2,Tuesday,48,W48,Week 48,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/25/2020,20201125,3,Wednesday,48,W48,Week 48,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/26/2020,20201126,4,Thursday,48,W48,Week 48,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/27/2020,20201127,5,Friday,48,W48,Week 48,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/28/2020,20201128,6,Saturday,48,W48,Week 48,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/29/2020,20201129,7,Sunday,48,W48,Week 48,11,11,November,20-Nov,4,Q4,Quarter 4,2020
11/30/2020,20201130,1,Monday,49,W49,Week 49,11,11,November,20-Nov,4,Q4,Quarter 4,2020
12/1/2020,20201201,2,Tuesday,49,W49,Week 49,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/2/2020,20201202,3,Wednesday,49,W49,Week 49,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/3/2020,20201203,4,Thursday,49,W49,Week 49,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/4/2020,20201204,5,Friday,49,W49,Week 49,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/5/2020,20201205,6,Saturday,49,W49,Week 49,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/6/2020,20201206,7,Sunday,49,W49,Week 49,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/7/2020,20201207,1,Monday,50,W50,Week 50,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/8/2020,20201208,2,Tuesday,50,W50,Week 50,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/9/2020,20201209,3,Wednesday,50,W50,Week 50,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/10/2020,20201210,4,Thursday,50,W50,Week 50,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/11/2020,20201211,5,Friday,50,W50,Week 50,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/12/2020,20201212,6,Saturday,50,W50,Week 50,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/13/2020,20201213,7,Sunday,50,W50,Week 50,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/14/2020,20201214,1,Monday,51,W51,Week 51,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/15/2020,20201215,2,Tuesday,51,W51,Week 51,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/16/2020,20201216,3,Wednesday,51,W51,Week 51,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/17/2020,20201217,4,Thursday,51,W51,Week 51,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/18/2020,20201218,5,Friday,51,W51,Week 51,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/19/2020,20201219,6,Saturday,51,W51,Week 51,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/20/2020,20201220,7,Sunday,51,W51,Week 51,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/21/2020,20201221,1,Monday,52,W52,Week 52,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/22/2020,20201222,2,Tuesday,52,W52,Week 52,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/23/2020,20201223,3,Wednesday,52,W52,Week 52,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/24/2020,20201224,4,Thursday,52,W52,Week 52,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/25/2020,20201225,5,Friday,52,W52,Week 52,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/26/2020,20201226,6,Saturday,52,W52,Week 52,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/27/2020,20201227,7,Sunday,52,W52,Week 52,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/28/2020,20201228,1,Monday,53,W53,Week 53,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/29/2020,20201229,2,Tuesday,53,W53,Week 53,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/30/2020,20201230,3,Wednesday,53,W53,Week 53,12,12,December,20-Dec,4,Q4,Quarter 4,2020
12/31/2020,20201231,4,Thursday,53,W53,Week 53,12,12,December,20-Dec,4,Q4,Quarter 4,2020
